ID_COTA;CODIGO_GRUPO;CODIGO_COTA;VERSAO;NUMERO_CONTRATO;CODIGO_PLANO_VENDA;NOME_PLANO_VENDA;SEGMENTO;VL_BEM_ADESAO;VL_BEM_ATUAL;CODIGO_BEM;DESCRICAO_BEM;DT_VENDA;DT_ADESAO;DT_CADASTRO;DT_PAGTO_PRIMEIRA_PARCELA;UF_CLIENTE;SITUACAO_GRUPO;DATA_CANCELAMENTO;CODIGO_REPRESENTANTE;CGC_CPF_REPRESENTANTE;Representante;CODIGO_EQUIPE;Equipe;CODIGO_FILIAL_VENDA;Filial;QTD_Parcela_Paga;COBRANCA_QT_PC_ATRASO;COBRANCA_QT_DIAS_ATRASO;COBRANCA_VALOR_COBRANCA;COBRANCA_VALOR_FUNDO_COMUM;COBRANCA_VALOR_TAXA_ADM;COBRANCA_VALOR_FUNDO_RESERVA;COBRANCA_VALOR_SEGURO_VIDA;COBRANCA_VALOR_MULTA;COBRANCA_DATA_SITUACAO;COBRANCA_CODIGO_SITUACAO;CONTEMPLACAO_DATA_CONTEMPLACAO;CONTEMPLACAO_PERCENTUAL_LANCE;CONTEMPLACAO_PARCELAS_LANCE;CONTEMPLACAO_MODALIDADE;CONTEMPLACAO_DESCRICAO_MODALIDADE;CONTEMPLACAO_LANCE_QUITACAO;CONTEMPLACAO_VALOR_LANCE;CONTEMPLACAO_VALOR_CREDITO;MOTIVO_CANCELAMENTO;DT_MTVO_CANCE;VALOR_FUNDO_COMUM_PAGO;VALOR_FUNDO_RESERVA_PAGO;VALOR_JUROS_PAGO;VALOR_TAXA_ADMINISTRACAO_PAGO;VALOR_SEGURO_PAGO;PERCENTUAL_TAXA_ADMINISTRACAO_TOTAL;PERCENTUAL_FUNDO_RESERVA_TOTAL;TIPO_REP;DT_CONTABILIZACAO_PARC1;Prazo_Cota
436722;312;143;1;22089017;944;TAB 1 MOTO - WL;MOTOCICLETAS;25000;25000;9079;CARTA DE CRÉDITO - MOTO 25;16/05/2025;16/05/2025;16/05/2025;19/05/2025;RO;ANDAMENTO;30/09/2025;003095;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3095;CAPITAL PRIME - GFT;18;SANDRO;1;0;0;403,35;33,4;343,1;6;20,85;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;33,4;6;0;343,13;20,85;25;2;GFT - DISTRATO SUPORTE;20/05/2025 00:00;84
437297;312;655;1;22089549;944;TAB 1 MOTO - WL;MOTOCICLETAS;20000;20000;9074;CARTA DE CRÉDITO - MOTO 20;20/05/2025;20/05/2025;20/05/2025;20/05/2025;PI;ANDAMENTO;28/11/2025;003342;06283777000197;CREDIPI PROMOTORA DE VENDAS LTDA;3342;CREDIPI PROMOTORA DE VENDA GFT;18;SANDRO;3;0;0;315,92;27,2;265,5;4,66;18,56;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;82,44;14,61;0;830,5;55,68;25;2;GFT - REPRESENTANTE;21/05/2025 00:00;83
439809;1046;1510;1;22091792;912;TAB AUTOS - WL 912/913;AUTOMOVEIS;64000;64000;3562;CREDITO AUTO 64;03/06/2025;03/06/2025;03/06/2025;03/06/2025;GO;ANDAMENTO;30/09/2025;003332;20000772000130;MGSSILVA CONSULTORIA E SERVICOS ;3332;MGSSILVA CONSULTORIA - GFT;18;SANDRO;1;0;0;1016,83;75,39;876,78;15,62;49,04;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;75,39;15,62;0;876,8;49,04;22;2;GFT FILIAL-REPRESENTANTE;04/06/2025 00:00;82
440270;1046;1775;1;22092185;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;56000;56000;3558;CREDITO AUTO 56;05/06/2025;05/06/2025;05/06/2025;05/06/2025;PE;ANDAMENTO;28/11/2025;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;3;0;0;454,82;33,88;382,25;13,66;25,03;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;101,68;41;0,57;1148,53;75,09;22;2;GFT FILIAL - REPRES VENDA;06/06/2025 00:00;82
440248;1046;1754;0;22092169;619;TAB AUTO WL - FUNCIONARIO;AUTOMOVEIS;40000;40000;3550;CREDITO AUTO 40;05/06/2025;05/06/2025;05/06/2025;05/06/2025;CE;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;9;;;;;;;;;20/10/2025 00:00;N00;;;;;;;;;;;3154,04;87,84;0;1763,2;147,96;12;2;GFT - WHITE LABEL;06/06/2025 00:00;82
441817;903;166;1;22093588;943;TAB 1 SERVIÇO - WL;SERVIÇOS;50000;50000;9068;SERVIÇOS 50;12/06/2025;12/06/2025;12/06/2025;16/06/2025;DF;ANDAMENTO;30/09/2025;003332;20000772000130;MGSSILVA CONSULTORIA E SERVICOS ;3332;MGSSILVA CONSULTORIA - GFT;18;SANDRO;1;0;0;1073,69;238,6;770;43,1;21,99;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;238,6;43,1;0;770;21,99;17;5;GFT FILIAL-REPRESENTANTE;17/06/2025 00:00;58
443572;1046;244;2;22095218;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;80000;80000;3570;CREDITO AUTO 80;23/06/2025;23/06/2025;23/06/2025;24/06/2025;RO;ANDAMENTO;31/10/2025;003337;59829479000116;BR SOLUCOES FINANCEIRAS LTDA;3337;BR SOLUCOES FINANCEIRAS LTDA;18;SANDRO;1;0;0;658;55,76;546,72;19,76;35,76;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;55,76;19,76;0;546,72;35,76;22;2;GFT - REPRESENTANTE;25/06/2025 00:00;81
443660;1046;334;0;22095287;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;40000;40000;3550;CREDITO AUTO 40;23/06/2025;23/06/2025;23/06/2025;23/06/2025;RN;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;7;;;;;;;;;23/06/2025 00:00;N00;;;;;;;;;;;815,92;69,16;0;1120;115,08;12;2;GFT - WHITE LABEL;30/06/2025 00:00;81
443715;312;396;2;22095339;944;TAB 1 MOTO - WL;MOTOCICLETAS;30000;30000;9084;CARTA DE CRÉDITO - MOTO 30;24/06/2025;24/06/2025;24/06/2025;24/06/2025;RO;ANDAMENTO;31/10/2025;003386;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3386;CAPITAL PRIME;18;SANDRO;1;0;0;487,76;46,32;411;7,32;23,12;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;46,32;7,32;0;411;23,12;25;2;GFT FILIAL-REPRESENTANTE;25/06/2025 00:00;82
445698;1047;698;0;22097084;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;40000;40000;3571;CREDITO AUTO 40;03/07/2025;03/07/2025;03/07/2025;03/07/2025;SP;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;7;;;;;;;;;20/01/2026 00:00;N00;;;;;;;;;;;746,77;66,65;0,09;1119,99;115,08;12;2;GFT - WHITE LABEL;04/07/2025 00:00;84
446293;608;876;2;22097633;937;TAB IMOVEL WL - 937 RED;IMOVEIS ;109747,1;109747,1;3064;CARTA DE CREDITO 80 - IMOVEL;07/07/2025;07/07/2025;07/07/2025;09/07/2025;RO;ANDAMENTO;31/10/2025;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;1;0;0;507,19;62,99;381,01;14,92;48,27;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;104,3;14,18;0;860,4;45,87;20;2;GFT FILIAL - REPRES VENDA;10/07/2025 00:00;147
447429;1036;161;4;22098647;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;62894,13;62894,13;3218;CRÉDITO AUTO 55;11/07/2025;11/07/2025;11/07/2025;14/07/2025;RO;ANDAMENTO;28/11/2025;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;1;0;0;731,59;190,76;490,58;23,27;26,98;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;181,28;22,11;0;466,19;25,64;17;2;GFT FILIAL - REPRES VENDA;15/07/2025 00:00;54
449087;1043;618;0;22100170;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;83200;83200;3477;CREDITO AUTO 80;21/07/2025;21/07/2025;21/07/2025;21/07/2025;SP;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;8;;;;;;;;;21/07/2025 00:00;N00;24/07/2025;61,09;51;LL;Lance Livre;NÃO;48872;80000;;;50692,37;206,02;0;2736,1;269,59;12;2;GFT - WHITE LABEL;22/07/2025 00:00;74
451170;312;924;2;22101823;944;TAB 1 MOTO - WL;MOTOCICLETAS;25000;25000;9079;CARTA DE CRÉDITO - MOTO 25;30/07/2025;30/07/2025;30/07/2025;04/08/2025;RO;ANDAMENTO;28/11/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;412,83;43,3;342,5;6,18;20,85;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;43,3;6,17;0;342,5;20,85;25;2;GFT FILIAL - REPRES VENDA;05/08/2025 00:00;81
458167;1038;1911;0;22107256;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;37259,76;37259,76;3255;CREDITO AUTO 34;29/08/2025;29/08/2025;29/08/2025;03/09/2025;BA;ANDAMENTO;;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;5;;;;;;;;;29/08/2025 00:00;N00;;;;;;;;;;;318,06;58,47;0;1439;81,15;20;2;GFT FILIAL - REPRES VENDA;04/09/2025 00:00;63
459003;1043;94;0;22108001;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;83200;83200;3477;CREDITO AUTO 80;02/09/2025;02/09/2025;02/09/2025;03/09/2025;BA;ANDAMENTO;;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;3;2;62;759,15;130,54;568,59;23,13;36,89;0;13/01/2026 00:00;SC2;;;;;;;;;;;391,59;69,42;0;1705,78;109,25;21;2;GFT FILIAL - REPRES VENDA;04/09/2025 00:00;72
427909;903;997;0;22081069;943;TAB 1 SERVIÇO - WL;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;28/03/2025;28/03/2025;28/03/2025;01/04/2025;CE;ANDAMENTO;;003045;17278571000195;GFT PROMOTORA DE VENDAS LTDA -VENDAS;3044;GFT PROMOTORA - GFT;18;SANDRO;11;;;;;;;;;28/03/2025 00:00;N00;;;;;;;;;;;2872,9;229,12;0;2489,65;121;17;5;GFT - WHITE LABEL;02/04/2025 00:00;60
427923;903;48;0;22081083;943;TAB 1 SERVIÇO - WL;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;28/03/2025;28/03/2025;28/03/2025;01/04/2025;SP;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;10;;;;;;;;;24/11/2025 00:00;N00;;;;;;;;;;;2421,33;208,27;26,62;2453,71;110;17;5;GFT - WHITE LABEL;02/04/2025 00:00;60
427951;903;60;0;22081110;943;TAB 1 SERVIÇO - WL;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;28/03/2025;28/03/2025;28/03/2025;01/04/2025;CE;ANDAMENTO;;003045;17278571000195;GFT PROMOTORA DE VENDAS LTDA -VENDAS;3044;GFT PROMOTORA - GFT;18;SANDRO;11;;;;;;;;;12/11/2025 00:00;N00;;;;;;;;;;;2872,9;229,12;0,85;2489,64;121;17;5;GFT - WHITE LABEL;02/04/2025 00:00;60
427955;903;61;1;22081114;943;TAB 1 SERVIÇO - WL;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;28/03/2025;28/03/2025;28/03/2025;01/04/2025;CE;ANDAMENTO;29/08/2025;003045;17278571000195;GFT PROMOTORA DE VENDAS LTDA -VENDAS;3044;GFT PROMOTORA - GFT;18;SANDRO;2;0;0;519,33;102,5;385;20,83;11;0;29/08/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;29/08/2025 00:00;205;41,65;0,51;770;22;17;5;GFT - WHITE LABEL;02/04/2025 00:00;60
428004;903;80;1;22081163;943;TAB 1 SERVIÇO - WL;SERVIÇOS;30000;30000;9064;SERVIÇOS 30;28/03/2025;28/03/2025;28/03/2025;01/04/2025;CE;ANDAMENTO;30/09/2025;003045;17278571000195;GFT PROMOTORA DE VENDAS LTDA -VENDAS;3044;GFT PROMOTORA - GFT;18;SANDRO;3;0;0;623,18;123;462;24,99;13,19;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;368,99;74,98;0,2;1385,99;39,57;17;5;GFT - WHITE LABEL;02/04/2025 00:00;60
428008;903;87;0;22081167;943;TAB 1 SERVIÇO - WL;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;28/03/2025;28/03/2025;28/03/2025;31/03/2025;CE;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;10;;;;;;;;;28/03/2025 00:00;N00;;;;;;;;;;;2421,32;208,29;0;2453,72;110;17;5;GFT - WHITE LABEL;01/04/2025 00:00;60
432979;1046;1475;1;22085547;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;40000;40000;3550;CREDITO AUTO 40;25/04/2025;25/04/2025;25/04/2025;28/04/2025;RO;ANDAMENTO;30/01/2026;003095;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3095;CAPITAL PRIME - GFT;18;SANDRO;6;0;0;308,56;20,16;265,88;4,64;17,88;0;30/01/2026 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/01/2026 00:00;121,54;28,94;0;1650,71;107,28;22;2;GFT - DISTRATO SUPORTE;29/04/2025 00:00;83
434780;1034;101;7;22087193;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;31717,34;31717,34;3185;CRÉDITO AUTO 28;06/05/2025;06/05/2025;06/05/2025;09/05/2025;RO;ANDAMENTO;16/06/2025;003095;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3095;CAPITAL PRIME - GFT;18;SANDRO;1;0;0;356,6;97,49;234,84;11,35;12,92;0;16/06/2025 00:00;E00;;;;;;;;;SOLICITACAO CONSORCIADO;16/06/2025 00:00;97,49;11,35;0;234,83;12,92;17;2;GFT - DISTRATO SUPORTE;12/05/2025 00:00;53
435830;610;173;0;22088184;688;TAB IMOVEL RED WL FUNCIONARIO;IMOVEIS ;329333,75;329333,75;3395;CRÉDITO IMÓVEL 300;12/05/2025;12/05/2025;12/05/2025;13/05/2025;CE;ANDAMENTO;;003075;17278571000195;GFT PROMOTORA DE VENDAS LTDA - DILSON;3044;GFT PROMOTORA - GFT;18;SANDRO;9;;;;;;;;;15/10/2025 00:00;N00;;;;;;;;;;;3770,58;309,09;15,55;5149,63;1217,01;16;2;GFT - WHITE LABEL;14/05/2025 00:00;186
437437;1043;937;2;22089675;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;82160;82160;3476;CREDITO AUTO 79;20/05/2025;20/05/2025;20/05/2025;20/05/2025;PI;ANDAMENTO;31/10/2025;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;3;0;0;661,7;276,71;329,53;21,69;33,77;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;797,51;62,28;5,22;947,16;97,41;12;2;GFT - WHITE LABEL;21/05/2025 00:00;76
438935;1045;270;2;22091020;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;73122;73122;3544;CREDITO AUTO 70;29/05/2025;29/05/2025;29/05/2025;29/05/2025;CE;ANDAMENTO;30/12/2025;003324;55098945000180;LIFEBANK INSTITUICAO DE PAG LTDA*VENDA 1;3208;LIFEBANK - GFT;18;SANDRO;4;0;0;584,81;57,68;478,38;17,71;31,04;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;230,72;70,84;0,18;1913,52;124,16;21;2;GFT - REPRESENTANTE VENDA;30/05/2025 00:00;79
438989;1044;1469;2;22091074;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;104000;104000;3528;CREDITO AUTO 100;29/05/2025;29/05/2025;29/05/2025;29/05/2025;RO;ANDAMENTO;30/09/2025;003386;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3386;CAPITAL PRIME;18;SANDRO;1;0;0;811,7;102,3;683,4;26;0;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;102,3;26;0;683,4;0;21;2;GFT FILIAL-REPRESENTANTE;30/05/2025 00:00;77
432524;1044;413;2;22085138;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;104000;104000;3528;CREDITO AUTO 100;23/04/2025;23/04/2025;23/04/2025;24/04/2025;PI;ANDAMENTO;29/08/2025;003208;55098945000180;LIFEBANK INSTITUICAO DE PAGAMENTOS LTDA;3208;LIFEBANK - GFT;18;SANDRO;1;0;0;801,2;92,2;683,4;25,6;0;0;29/08/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;29/08/2025 00:00;92,2;25,6;0;683,4;0;21;2;GFT - REPRESENTANTE;25/04/2025 00:00;78
432702;1043;42;2;22085302;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;71760;71760;3466;CREDITO AUTO 69;24/04/2025;24/04/2025;24/04/2025;28/04/2025;PI;ANDAMENTO;31/10/2025;003208;55098945000180;LIFEBANK INSTITUICAO DE PAGAMENTOS LTDA;3208;LIFEBANK - GFT;18;SANDRO;3;0;0;623,17;80,87;491,54;18,94;31,82;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;233,1;54,4;4,92;1413,51;91,8;21;2;GFT - REPRESENTANTE;29/04/2025 00:00;76
435170;610;2594;1;22087581;946;TAB IMOVEL L REDUZ ;IMOVEIS ;164666,88;164666,87;3380;CRÉDITO IMÓVEL 150;08/05/2025;08/05/2025;08/05/2025;09/05/2025;RO;ANDAMENTO;05/06/2025;003095;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3095;CAPITAL PRIME - GFT;18;SANDRO;1;0;0;888,97;94,38;707,85;16,99;69,75;0;05/06/2025 00:00;E00;;;;;;;;;SOLICITACAO CONSORCIADO;05/06/2025 00:00;94,38;16,99;0;707,87;69,75;21;2;GFT - DISTRATO SUPORTE;12/05/2025 00:00;186
436712;800;86;7;22089012;;;CAMINHOES / ONIBUS;162747,98;162747,99;3039;CARTA DE CRÉDITO 120-CAMINHÃO;16/05/2025;16/05/2025;16/05/2025;19/05/2025;RO;ANDAMENTO;30/09/2025;003337;59829479000116;BR SOLUCOES FINANCEIRAS LTDA;3337;BR SOLUCOES FINANCEIRAS LTDA;18;SANDRO;1;0;0;1654,61;1364,64;194,48;26,85;68,64;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;358,7;56,15;0;1254,79;68,64;15;2;GFT - REPRESENTANTE;20/05/2025 00:00;120
436736;1046;2346;1;22089029;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;70000;70000;3565;CREDITO AUTO 70;16/05/2025;16/05/2025;16/05/2025;16/05/2025;RO;ANDAMENTO;30/09/2025;003337;59829479000116;BR SOLUCOES FINANCEIRAS LTDA;3337;BR SOLUCOES FINANCEIRAS LTDA;18;SANDRO;1;0;0;569,1;42,35;478,38;17,08;31,29;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;42,35;17,08;0;478,38;31,29;22;2;GFT - REPRESENTANTE;19/05/2025 00:00;82
437211;1044;25;2;22089464;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;104000;104000;3528;CREDITO AUTO 100;19/05/2025;19/05/2025;19/05/2025;20/05/2025;PI;ANDAMENTO;31/10/2025;003325;55098945000180;LIFEBANK INSTITUICAO DE PAG LTDA*VENDA 2;3208;LIFEBANK - GFT;18;SANDRO;2;0;0;856,04;102,3;683,4;26;44,34;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;204,57;51,99;5,14;1366,57;88,68;21;2;GFT - REPRESENTANTE VENDA;21/05/2025 00:00;77
438936;1045;274;1;22091021;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;73122;73122;3544;CREDITO AUTO 70;29/05/2025;29/05/2025;29/05/2025;29/05/2025;CE;ANDAMENTO;28/11/2025;003324;55098945000180;LIFEBANK INSTITUICAO DE PAG LTDA*VENDA 1;3208;LIFEBANK - GFT;18;SANDRO;3;0;0;584,81;57,68;478,38;17,71;31,04;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;173,04;53,13;0,18;1435,14;93,12;21;2;GFT - REPRESENTANTE VENDA;30/05/2025 00:00;79
438941;610;2799;0;22091026;946;TAB IMOVEL L REDUZ ;IMOVEIS ;329333,75;329333,75;3395;CRÉDITO IMÓVEL 300;29/05/2025;29/05/2025;29/05/2025;09/06/2025;PI;ANDAMENTO;;003208;55098945000180;LIFEBANK INSTITUICAO DE PAGAMENTOS LTDA;3208;LIFEBANK - GFT;18;SANDRO;9;;;;;;;;;29/05/2025 00:00;N00;;;;;;;;;;;1725,41;310,59;0;12940,65;1275,09;21;2;GFT - REPRESENTANTE;10/06/2025 00:00;185
440273;1027;161;0;22092188;619;TAB AUTO WL - FUNCIONARIO;AUTOMOVEIS;82019,49;82019,49;1764;CRÉDITO AUTO 64;05/06/2025;05/06/2025;05/06/2025;10/06/2025;CE;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;8;;;;;;;;;16/10/2025 00:00;N00;24/07/2025;62,896;28;LL;Lance Livre;NÃO;51586,95;82019,49;;;52776,93;1071,67;1,46;7984,28;269,68;12;2;GFT - WHITE LABEL;;45
441008;610;8090;0;22092860;688;TAB IMOVEL RED WL FUNCIONARIO;IMOVEIS ;329333,75;329333,75;3395;CRÉDITO IMÓVEL 300;09/06/2025;09/06/2025;09/06/2025;10/06/2025;PE;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;8;;;;;;;;;09/06/2025 00:00;N00;;;;;;;;;;;3399,32;275,02;0;4583,35;1083,18;16;2;GFT - WHITE LABEL;11/06/2025 00:00;185
441298;1046;2245;2;22093129;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;44000;44000;3552;CREDITO AUTO 44;10/06/2025;10/06/2025;10/06/2025;10/06/2025;RN;ANDAMENTO;30/12/2025;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;4;0;0;329,09;124,48;175,79;10,74;18,08;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;498,05;42,98;2,49;704,19;72,32;12;2;GFT - WHITE LABEL;11/06/2025 00:00;82
441777;903;164;1;22093549;943;TAB 1 SERVIÇO - WL;SERVIÇOS;50000;50000;9068;SERVIÇOS 50;12/06/2025;12/06/2025;12/06/2025;16/06/2025;DF;ANDAMENTO;30/09/2025;003332;20000772000130;MGSSILVA CONSULTORIA E SERVICOS ;3332;MGSSILVA CONSULTORIA - GFT;18;SANDRO;1;0;0;1073,69;238,6;770;43,1;21,99;0;30/09/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/09/2025 00:00;238,6;43,1;0;770;21,99;17;5;GFT FILIAL-REPRESENTANTE;17/06/2025 00:00;58
450476;313;529;1;22101222;944;TAB 1 MOTO - WL;MOTOCICLETAS;26000;26000;9096;CARTA DE CRÉDITO - MOTO 26;26/07/2025;26/07/2025;26/07/2025;28/07/2025;PE;ANDAMENTO;28/11/2025;003386;49552580000119;CAPITAL PRIME CORRETORA CONSORCIOS LTDA;3386;CAPITAL PRIME;18;SANDRO;1;0;0;414,44;30,71;356,25;6,19;21,29;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;30,7;6,19;0;356,21;21,29;25;2;GFT FILIAL-REPRESENTANTE;29/07/2025 00:00;84
450886;311;98;0;22101562;944;TAB 1 MOTO - WL;MOTOCICLETAS;15769,5;15769,5;9047;CARTA DE CRÉDITO - MOTO15;29/07/2025;29/07/2025;29/07/2025;29/07/2025;PE;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;7;;;;;;;;;04/08/2025 00:00;N00;;;;;;;;;;;330,18;30,03;0;1501,8;115,52;25;2;GFT FILIAL-REPRESENTANTE;30/07/2025 00:00;73
454976;903;9;2;22104307;943;TAB 1 SERVIÇO - WL;SERVIÇOS;50000;50000;9068;SERVIÇOS 50;12/08/2025;12/08/2025;12/08/2025;12/08/2025;RO;ANDAMENTO;28/11/2025;003438;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 146;3044;GFT PROMOTORA - GFT;18;SANDRO;1;0;0;1089,3;274,65;770;44,65;0;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;274,65;44,65;0;770;0;17;5;GFT - VENDA;13/08/2025 00:00;56
456286;1026;839;4;22105537;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;40687;40687;1330;CRÉDITO AUTO 30;19/08/2025;19/08/2025;19/08/2025;19/08/2025;RO;ANDAMENTO;30/12/2025;003338;39339901000148;J.C.CONSORCIO LTDA;3338;J.C.CONSORCIO;18;SANDRO;1;0;0;603,55;249,37;317,36;19,37;17,45;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;249,37;19,37;0;317,36;17,45;17;2;GFT FILIAL-REPRESENTANTE;20/08/2025 00:00;42
456363;1038;995;2;22105612;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;27396,88;27396,88;3246;CREDITO AUTO 25;20/08/2025;20/08/2025;20/08/2025;21/08/2025;PE;ANDAMENTO;30/12/2025;003474;32723944000183;A B ALVES INVESTIMENTOS EM CREDITOS;3474;A B ALVES;18;SANDRO;1;0;0;281,65;47,23;213,69;8,68;12,05;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;44,93;8,26;0;203,27;11,46;20;2;GFT - REPRESENTANTE;22/08/2025 00:00;63
